CustomerName,Country,InvoiceId,InvoiceDate,ProductName,CategoryName,UnitPrice,Quantity,LineTotal
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,Put Your Head Out,Hip Hop/Rap,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,"Danny Boy, Danny Boy",Hip Hop/Rap,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,One For The Road,Hip Hop/Rap,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,Chapa o Coco,Electronica/Dance,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,Todo o Carnaval tem seu Fim,Electronica/Dance,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,Funk de Bamba,Electronica/Dance,0.99,1,0.99
Jennifer Peterson,Canada,102,2010-03-16 00:00:00,The Beginning of the End,Drama,1.99,1,1.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,Jealous Guy,Pop,0.99,1,0.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,Beautiful Boy,Pop,0.99,1,0.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,Gimme Some Truth,Pop,0.99,1,0.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,Sympton of the Universe,Rock,0.99,1,0.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,War Pigs,Rock,0.99,1,0.99
Kara Nielsen,Denmark,101,2010-03-13 00:00:00,Never Say Die,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,100,2010-03-12 00:00:00,#9 Dream,Pop,0.99,1,0.99
František Wichterlová,Czech Republic,100,2010-03-12 00:00:00,Give Peace a Chance,Pop,0.99,1,0.99
František Wichterlová,Czech Republic,100,2010-03-12 00:00:00,Whatever Gets You Thru the Night,Pop,0.99,1,0.99
František Wichterlová,Czech Republic,100,2010-03-12 00:00:00,Gimme Some Truth,Pop,0.99,1,0.99
Luís Gonçalves,Brazil,98,2010-03-11 00:00:00,Experiment In Terra,Sci Fi & Fantasy,1.99,1,1.99
Luís Gonçalves,Brazil,98,2010-03-11 00:00:00,Take the Celestra,Sci Fi & Fantasy,1.99,1,1.99
François Tremblay,Canada,99,2010-03-11 00:00:00,Pilot,TV Shows,1.99,1,1.99
François Tremblay,Canada,99,2010-03-11 00:00:00,"Through the Looking Glass, Pt. 1",Drama,1.99,1,1.99
Puja Srivastava,India,97,2010-02-26 00:00:00,Baltar's Escape,Sci Fi & Fantasy,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Dirty Little Thing,Rock,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,So Por Amor,Latin,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Here I Go Again,Metal,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,The Deeper The Love,Metal,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Seu Balancê,Latin,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Sapopemba e Maxambomba,Latin,0.99,1,0.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,The Man Behind the Curtain,Drama,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,The Dundies,TV Shows,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Christmas Party,TV Shows,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Michael's Birthday,TV Shows,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Diwali,TV Shows,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,Phyllis's Wedding,Comedy,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,How to Stop an Exploding Man,Drama,1.99,1,1.99
Ladislav Kovács,Hungary,96,2010-02-18 00:00:00,The Long Patrol,Sci Fi & Fantasy,1.99,1,1.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Dancing In The Street,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Eruption,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Jump,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Right Now,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Eruption,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Feel Your Love Tonight,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,One I Want,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Year to the Day,Rock,0.99,1,0.99
Hannah Schneider,Germany,95,2010-02-13 00:00:00,Big Machine,Rock,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,"Stay (Faraway, So Close!)",Rock,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,Dirty Day,Rock,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,I Would Do For You,Reggae,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,Wear You To The Ball,Reggae,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,C'est La Vie,Reggae,0.99,1,0.99
Edward Francis,Canada,94,2010-02-10 00:00:00,Where Have All The Good Times Gone?,Rock,0.99,1,0.99
Richard Cunningham,USA,93,2010-02-09 00:00:00,Drowning Man,Rock,0.99,1,0.99
Richard Cunningham,USA,93,2010-02-09 00:00:00,Two Hearts Beat As One,Rock,0.99,1,0.99
Richard Cunningham,USA,93,2010-02-09 00:00:00,Surrender,Rock,0.99,1,0.99
Richard Cunningham,USA,93,2010-02-09 00:00:00,Zooropa,Rock,0.99,1,0.99
Heather Leacock,USA,91,2010-02-08 00:00:00,When Love Comes To Town,Rock,0.99,1,0.99
Heather Leacock,USA,91,2010-02-08 00:00:00,Angel Of Harlem,Rock,0.99,1,0.99
Frank Ralston,USA,92,2010-02-08 00:00:00,Sunday Bloody Sunday,Rock,0.99,1,0.99
Frank Ralston,USA,92,2010-02-08 00:00:00,New Year's Day,Rock,0.99,1,0.99
Kathy Chase,USA,90,2010-01-26 00:00:00,Desire,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Solitary,TV Shows,1.99,1,1.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Fire + Water,Drama,1.99,1,1.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Homecoming,TV Shows,1.99,1,1.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Dave,TV Shows,1.99,1,1.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Born to Run,TV Shows,1.99,1,1.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,One,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Love Is Blindness,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,When I Look At The World,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Everlasting Love,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Vertigo,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Original Of The Species,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,Miami,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,All Along The Watchtower,Rock,0.99,1,0.99
Astrid Gruber,Austria,89,2010-01-18 00:00:00,God Part II,Rock,0.99,1,0.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,Hero,Science Fiction,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,The Woman King,Science Fiction,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,"Crossroads, Pt. 2",Sci Fi & Fantasy,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,Better Halves,Drama,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,The Fix,Drama,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,Parasite,Drama,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,The Glass Ballerina,Drama,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,Walkabout,TV Shows,1.99,1,1.99
Luis Rojas,Chile,88,2010-01-13 00:00:00,I Do,TV Shows,1.99,1,1.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Querem Meu Sangue,Alternative & Punk,0.99,1,0.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Lugar Nenhum,Alternative & Punk,0.99,1,0.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Domingo,Alternative & Punk,0.99,1,0.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Era Uma Vez,Alternative & Punk,0.99,1,0.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Toda Cor,Alternative & Punk,0.99,1,0.99
Joakim Johansson,Sweden,87,2010-01-10 00:00:00,Occupation / Precipice,TV Shows,1.99,1,1.99
Lucas Mancini,Italy,86,2010-01-09 00:00:00,Palavras,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,86,2010-01-09 00:00:00,A Melhor Forma,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,86,2010-01-09 00:00:00,32 Dentes,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,86,2010-01-09 00:00:00,Não Vou Lutar,Alternative & Punk,0.99,1,0.99
Isabelle Mercier,France,84,2010-01-08 00:00:00,Prá Dizer Adeus,Alternative & Punk,0.99,1,0.99
Isabelle Mercier,France,84,2010-01-08 00:00:00,Família,Alternative & Punk,0.99,1,0.99
Ladislav Kovács,Hungary,85,2010-01-08 00:00:00,O Pulso,Alternative & Punk,0.99,1,0.99
Ladislav Kovács,Hungary,85,2010-01-08 00:00:00,Nem 5 Minutos Guardados,Alternative & Punk,0.99,1,0.99
Wyatt Girard,France,83,2009-12-26 00:00:00,Go Back,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Can't Stand Losing You,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,King Of Pain,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Get Off Of My Cloud,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Gimmie Shelters,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Thief In The Night,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Out Of Tears,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Walking Wounded,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Heaven Coming Down,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Gyroscope,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,"Anyway, Anyhow, Anywhere",Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Pinball Wizard,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,You Better You Bet,Rock,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Música No Ar,Latin,0.99,1,0.99
Julia Barnett,USA,82,2009-12-18 00:00:00,Você,Latin,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Clash City Rockers,Alternative & Punk,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Train In Vain,Alternative & Punk,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Know Your Rights,Alternative & Punk,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Take The Power,Rock,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Speed Of Light,Rock,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Spirit Walker,Rock,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Edie (Ciao Baby),Rock,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Sun King,Rock,0.99,1,0.99
Tim Goyer,USA,81,2009-12-13 00:00:00,Twentienth Century Fox,Rock,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Black Light Syndrome,Rock,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Midnight From The Inside Out,Blues,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Sometimes Salvation,Blues,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Girl From A Pawnshop,Blues,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Title Song,Blues,0.99,1,0.99
Fernanda Ramos,Brazil,80,2009-12-10 00:00:00,Soul Singing,Blues,0.99,1,0.99
Kara Nielsen,Denmark,79,2009-12-09 00:00:00,Radio/Video,Metal,0.99,1,0.99
Kara Nielsen,Denmark,79,2009-12-09 00:00:00,Violent Pornography,Metal,0.99,1,0.99
Kara Nielsen,Denmark,79,2009-12-09 00:00:00,Sad Statue,Metal,0.99,1,0.99
Kara Nielsen,Denmark,79,2009-12-09 00:00:00,Lost in Hollywood,Metal,0.99,1,0.99
František Wichterlová,Czech Republic,77,2009-12-08 00:00:00,Wet My Bed,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,77,2009-12-08 00:00:00,Crackerman,Rock,0.99,1,0.99
Astrid Gruber,Austria,78,2009-12-08 00:00:00,Soldier Side - Intro,Metal,0.99,1,0.99
Astrid Gruber,Austria,78,2009-12-08 00:00:00,Revenga,Metal,0.99,1,0.99
Bjørn Hansen,Norway,76,2009-11-25 00:00:00,Plush,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Finding My Way,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Evil Ways,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,It's Only Love,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,So Beautiful,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Maquinarama,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Garota Nacional,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Aeroplane Flies High,Alternative & Punk,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Saturnine,Alternative & Punk,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Cherub Rock,Alternative & Punk,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Ava Adore,Alternative & Punk,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Hands All Over,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Pretty Noose,Rock,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Starburst,Jazz,0.99,1,0.99
Stanisław Wójcik,Poland,75,2009-11-17 00:00:00,Leave My Girl Alone,Blues,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Suck My Kiss,Alternative & Punk,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Under The Bridge,Alternative & Punk,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,They're Red Hot,Alternative & Punk,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,The Zephyr Song,Rock,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Tear,Rock,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Parallel Universe,Rock,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Porcelain,Rock,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Right On Time,Rock,0.99,1,0.99
Dominique Lefebvre,France,74,2009-11-12 00:00:00,Xanadu,Rock,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,Papeau Nuky Doe,Alternative & Punk,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,Esporrei Na Manivela,Alternative & Punk,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,Maluco Beleza,Rock,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,As Profecias,Rock,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,Que Luz É Essa,Rock,0.99,1,0.99
João Fernandes,Portugal,73,2009-11-09 00:00:00,Século XXI,Rock,0.99,1,0.99
Edward Francis,Canada,72,2009-11-08 00:00:00,Can't Get There From Here,Alternative & Punk,0.99,1,0.99
Edward Francis,Canada,72,2009-11-08 00:00:00,Fall On Me,Alternative & Punk,0.99,1,0.99
Edward Francis,Canada,72,2009-11-08 00:00:00,Cuyahoga,Alternative & Punk,0.99,1,0.99
Edward Francis,Canada,72,2009-11-08 00:00:00,The Finest Worksong,Alternative & Punk,0.99,1,0.99
Richard Cunningham,USA,70,2009-11-07 00:00:00,Radio Free Aurope,Alternative & Punk,0.99,1,0.99
Richard Cunningham,USA,70,2009-11-07 00:00:00,Perfect Circle,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,71,2009-11-07 00:00:00,So Central Rain,Alternative & Punk,0.99,1,0.99
Julia Barnett,USA,71,2009-11-07 00:00:00,Pretty Persuasion,Alternative & Punk,0.99,1,0.99
Victor Stevens,USA,69,2009-10-25 00:00:00,Carnival Of Sorts,Alternative & Punk,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Green Disease,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Why Go,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Animal,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Leash,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Wanted Dread And Alive,Reggae,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,The Great Gig In The Sky,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Bossa,Hip Hop/Rap,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Nega Do Cabelo Duro,Hip Hop/Rap,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,You're My Best Friend,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Seven Seas Of Rhye,Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,"Get Down, Make Love",Rock,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Get Up,Alternative & Punk,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Untitled,Alternative & Punk,0.99,1,0.99
Alexandre Rocha,Brazil,68,2009-10-17 00:00:00,Be Mine,Rock,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Beach Sequence,Soundtrack,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Plot 180,Soundtrack,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Murders In The Rue Morgue,Rock,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Iron Maiden,Rock,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Untitled,Rock,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Nothingman,Rock,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,World Wide Suicide,Alternative & Punk,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Big Wave,Alternative & Punk,0.99,1,0.99
Leonie Köhler,Germany,67,2009-10-12 00:00:00,Can't Keep,Rock,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Relvelation (Mother Earth),Metal,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Children Of The Grave,Metal,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Dee,Metal,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Blue Train,Rock,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Walking Into Clarksdale,Rock,0.99,1,0.99
Mark Taylor,Australia,66,2009-10-09 00:00:00,Sons Of Freedom,Rock,0.99,1,0.99
Joakim Johansson,Sweden,65,2009-10-08 00:00:00,I Don't Know,Rock,0.99,1,0.99
Joakim Johansson,Sweden,65,2009-10-08 00:00:00,Flying High Again,Rock,0.99,1,0.99
Joakim Johansson,Sweden,65,2009-10-08 00:00:00,No More Tears,Rock,0.99,1,0.99
Joakim Johansson,Sweden,65,2009-10-08 00:00:00,Crazy Train,Metal,0.99,1,0.99
Lucas Mancini,Italy,63,2009-10-07 00:00:00,Me Liga,Latin,0.99,1,0.99
Lucas Mancini,Italy,63,2009-10-07 00:00:00,Quase Um Segundo,Latin,0.99,1,0.99
Stanisław Wójcik,Poland,64,2009-10-07 00:00:00,Romance Ideal,Latin,0.99,1,0.99
Stanisław Wójcik,Poland,64,2009-10-07 00:00:00,SKA,Latin,0.99,1,0.99
Hugh O'Reilly,Ireland,62,2009-09-24 00:00:00,Perplexo,Latin,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Please Don't Touch,Metal,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Já Foi,World,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Wild Side,Metal,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Primal Scream,Metal,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Been A Son,Rock,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Breed,Rock,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Territorial Pissings,Rock,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Folhas Secas,Rock,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Menino De Rua,Rock,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Denúncia,Latin,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,O Trem Da Juventude,Latin,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Selvagem,Latin,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Nebulosa Do Amor,Latin,0.99,1,0.99
Aaron Mitchell,Canada,61,2009-09-16 00:00:00,Luis Inacio (300 Picaretas),Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Harvester Of Sorrow,Metal,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,The Duke,Jazz,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Lament,Jazz,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Coração De Estudante,Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Menestrel Das Alagoas,Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,"Maria, Maria",Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Ponta de Areia,Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Norwegian Wood,Latin,0.99,1,0.99
John Gordon,USA,60,2009-09-11 00:00:00,Fast And Loose,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,Attitude,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,For Whom The Bell Tolls,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,Creeping Death,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,Some Kind Of Monster,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,Shoot Me Again,Metal,0.99,1,0.99
Jack Smith,USA,59,2009-09-08 00:00:00,All Within My Hands,Metal,0.99,1,0.99
Fernanda Ramos,Brazil,58,2009-09-07 00:00:00,The Memory Remains,Metal,0.99,1,0.99
Fernanda Ramos,Brazil,58,2009-09-07 00:00:00,The Unforgiven II,Metal,0.99,1,0.99
Fernanda Ramos,Brazil,58,2009-09-07 00:00:00,Slither,Metal,0.99,1,0.99
Fernanda Ramos,Brazil,58,2009-09-07 00:00:00,Bad Seed,Metal,0.99,1,0.99
Kara Nielsen,Denmark,56,2009-09-06 00:00:00,The Thing That Should Not Be,Metal,0.99,1,0.99
Kara Nielsen,Denmark,56,2009-09-06 00:00:00,Welcome Home (Sanitarium),Metal,0.99,1,0.99
Alexandre Rocha,Brazil,57,2009-09-06 00:00:00,Leper Messiah,Metal,0.99,1,0.99
Alexandre Rocha,Brazil,57,2009-09-06 00:00:00,Damage Inc.,Metal,0.99,1,0.99
Daan Peeters,Belgium,55,2009-08-24 00:00:00,Master Of Puppets,Metal,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Condição,Latin,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Aquilo,Latin,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Assaltaram A Gramática,Latin,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Waterhole (Expresso Bongo),Rock,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Tempos Modernos,Latin,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Dança Da Solidão,Latin,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,When I Had Your Love,R&B/Soul,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Save The Children,R&B/Soul,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Down by the Sea,Rock,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,The Unforgiven,Metal,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Helpless,Metal,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Stone Cold Crazy,Metal,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,Motorbreath,Metal,0.99,1,0.99
Phil Hughes,United Kingdom,54,2009-08-16 00:00:00,2 X 4,Metal,0.99,1,0.99
Terhi Hämäläinen,Finland,53,2009-08-11 00:00:00,Dazed And Confused,Rock,0.99,1,0.99
Terhi Hämäläinen,Finland,53,2009-08-11 00:00:00,L'Avventura,Latin,0.99,1,0.99
Terhi Hämäläinen,Finland,53,2009-08-11 00:00:00,Soul Parsifal,Latin,0.99,1,0.99
Terhi Hämäläinen,Finland,53,2009-08-11 00:00:00,Quando Você Voltar,Latin,0.99,1,0.99
Terhi Hämäläinen,Finland,53,2009-08-11 00:00:00,Tempo Perdido,Latin,0.99,1,0.99
